,User,Round,CD_mae_count,CD_ks_count,RMSE_BiLSTM,MAE_BiLSTM,MSE_BiLSTM,RMSE_CNN,MAE_CNN,MSE_CNN,RMSE_Transformer,MAE_Transformer,MSE_Transformer,RMSE_soft_dense,MAE_soft_dense,MSE_soft_dense,RMSE_soft_bilstm,MAE_soft_bilstm,MSE_soft_bilstm,RMSE_topk_dense,MAE_topk_dense,MSE_topk_dense,RMSE_topk_bilstm,MAE_topk_bilstm,MSE_topk_bilstm
76,17,3,31,78,0.0879375167590367,0.05330965977275273,0.00773300685374586,0.13285488130311673,0.11098448853089078,0.017650419486065234,0.1156514867264422,0.08478604144764743,0.013375266382036436,0.08246792507197422,0.05796773816839878,0.0068009586656767535,0.07902166794241072,0.05120173820062188,0.0062444240044006215,0.08061997470957429,0.05486511436743611,0.006499580322172398,0.08772283375378345,0.06764405685180473,0.0076952955617939295
77,18,3,24,103,0.13121137116505616,0.09563252230145228,0.01721642392301413,0.14543036352897323,0.09896856867740252,0.02114999063616931,0.14338533389146768,0.10038031275892023,0.020559353975167668,0.1262706962531406,0.09093873125830582,0.015944288732252895,0.13012537580588274,0.10232610465321702,0.01693261342862221,0.13093789404379208,0.09636745828797758,0.01714473209662332,0.12735161030799919,0.09116300978387393,0.016218432648040484
78,19,3,31,103,0.04805607143785043,0.02979719456558941,0.002309386002039784,0.06774265730815901,0.042543545957140876,0.00458906761917067,0.0687901173375596,0.04765001132473746,0.004732080243315219,0.04708362505051174,0.028106974611007907,0.0022168677478971765,0.0460092088807109,0.027327364883938363,0.0021168473018288872,0.04748379542087446,0.025637648900991697,0.002254710827571459,0.04796660253772344,0.027555273164288574,0.0023007949590119364
79,20,3,39,99,0.08031817030704558,0.04654554002660015,0.006451008481471577,0.11609245916437806,0.06892876528626321,0.013477459074832786,0.1041951205429924,0.06154259395185354,0.010856623144968717,0.07291365159445608,0.04058331822470082,0.0053164005888377275,0.07530108691087545,0.04485474080921128,0.005670253689959218,0.07892931887676158,0.04451097565196298,0.0062298373783495125,0.07492697392239599,0.0447431839711957,0.0056140514211674075
80,21,3,26,63,0.08352725921107382,0.057648066090099766,0.006976803031313916,0.10899738111053975,0.0878037350206665,0.011880429088956248,0.09756389456238679,0.07570093662711855,0.009518713522180526,0.07900939836450716,0.05885933352140581,0.006242485029921386,0.07999814622588525,0.05823824229208727,0.0063997033995781185,0.0868608840646959,0.06790023441942555,0.007544813180500543,0.09503833497956624,0.07491542897817209,0.009032285115688243
81,22,3,12,103,0.10625104483897592,0.08688916574420201,0.011289284529374072,0.10307015436082534,0.07297726553988461,0.010623456719964364,0.09660610927792287,0.06321679197262045,0.009332740349817976,0.0830415871219369,0.048781537133366984,0.006895905191730237,0.08718642302424846,0.05902551768336303,0.007601472359763203,0.08027569991370063,0.051842091468661214,0.006444187996634517,0.08348816974562287,0.060725275357257094,0.006970274487473937
82,23,3,30,90,0.08872010484401761,0.05295302784498461,0.007871257003533479,0.09391269517228684,0.05947121837379441,0.00881959431452287,0.09273628737678122,0.060010363925373074,0.00860001899642895,0.08472582896122531,0.05248078178486916,0.007178466093166806,0.08219161607765195,0.056180915857936976,0.006755461753456133,0.08653213573680325,0.05913235901244852,0.007487810515172542,0.09521062672487904,0.07377793847565406,0.009065063441344251
83,24,3,24,82,0.07823021665896643,0.0555411151083008,0.0061199667985088295,0.13934075524264514,0.1142785483588103,0.019415846071590737,0.16702096762970883,0.1334275326787495,0.027896003627964242,0.06047915759713264,0.04233108756204367,0.003657728503658807,0.06031817527237185,0.040702458922958054,0.0036382822681885704,0.06384666171790399,0.047229432785595146,0.004076396212520467,0.05780597729826033,0.040915045612629666,0.0033415310114069887
84,25,3,41,41,0.09934392053535857,0.05109554695107444,0.009869214547335636,0.13956103820641472,0.11310098453065401,0.01947728338525235,0.12985394235903236,0.0842589014428463,0.016862046346182897,0.09539936327068137,0.05465888785493592,0.009101038512451429,0.09549214967967194,0.05299646601736995,0.00911875065044487,0.10058793893815857,0.06514513671165834,0.010117933459826716,0.09693953822646344,0.05447310185598822,0.009397274071559965
85,26,3,29,98,0.08430820221540702,0.05082584583225304,0.007107872960793962,0.12278409592198349,0.09089544364397843,0.015075934211378842,0.108598729963727,0.06894987374974804,0.011793684149734498,0.08345505834533938,0.04956475536258257,0.006964746763424001,0.07823632991417294,0.049428024221556614,0.006120923318439311,0.08445992643841259,0.05418314449472808,0.0071334791739820665,0.08602340963180823,0.051008655884880946,0.007400027004681876
